date,fund,benchmark_return,fund_return,active_return,IWF,IWD,IWO,IWN,TLT,SHY,LQD,EFA,EEM
2025-02-28,MRLIX,-0.01760743181667047,-0.046524,-0.028916568183329532,0.2909650293086307,0.1861160242711828,0.14904896851785054,0.09440133980292209,6.938893903907228e-18,0.08847773806255263,0.07299965478223538,0.11084885462865429,0.007142390625971509
2025-03-31,MRLIX,-0.04656352714499649,-0.056085,-0.009521472855003515,0.25300349693061275,0.1658907262770855,0.17947386491722947,0.12798490725533138,0.0,0.09513425023469702,0.06922771328525194,0.09022980643056679,0.019055234669225228
2025-04-30,MRLIX,-0.00422532844769005,0.011884,0.01610932844769005,0.2684958173390003,0.16020893359899777,0.19603326915110617,0.13175573963808732,0.0,0.08651348789655125,0.06639091733837575,0.07918077267682064,0.011421062361060906
2025-05-30,MRLIX,0.051306912338006064,0.056958,0.005651087661993938,0.26736512313415306,0.15775232142642176,0.19388444439885846,0.1283968854576706,1.0408340855860843e-17,0.09011765891142665,0.06708812814221415,0.08274928431391204,0.012646154215343361
2025-06-30,MRLIX,0.045759746121610975,0.047222,0.0014622538783890249,0.25898918756870387,0.15492777973886734,0.18978976531216396,0.1299672254761616,1.5612511283791264e-17,0.08742710729255326,0.06798837389246899,0.08795911328641771,0.022951447432663273
2025-07-31,MRLIX,0.014265312453594588,0.016976,0.002710687546405414,0.26804899585468006,0.15282782207497314,0.1970471513060867,0.12345375233578117,6.938893903907228e-18,0.09729823563287593,0.06888229840518326,0.07774454876366929,0.014697195626750474
2025-08-29,MRLIX,0.035046508296277076,0.006781,-0.028265508296277077,0.2634014243450569,0.1532175406681229,0.18864345990282494,0.11512916588650866,1.3877787807814457e-17,0.10821532363868988,0.06877934338330724,0.07732404413979524,0.0252896980356941
2025-09-30,MRLIX,0.03441695078419173,0.033679,-0.0007379507841917265,0.42537244431863613,0.18562637507297183,0.1954859474981714,0.0,6.938893903907228e-18,0.13714001863818245,0.03448076582903822,0.021894448643000015,0.0
2025-10-31,MRLIX,0.02374449456684158,0.0,-0.02374449456684158,0.42544101238318344,0.1865986171799482,0.1943950122432554,0.0,0.0,0.13644617450982124,0.03405660877088257,0.023062574912909167,6.3606527452482924e-18
2025-11-28,MRLIX,-0.0012980408001447615,-0.013534,-0.012235959199855238,0.340121806194816,0.14493921552882302,0.18484158519335628,0.04640317883686107,0.0,0.14329165894188625,0.08010838929834968,0.04208212606473908,0.01821203994116862
2025-12-31,MRLIX,-0.0035524788058101365,-0.001278,0.0022744788058101364,0.42307874664929473,0.1443326427598759,0.20208611693759657,1.214306433183765e-17,9.624577327004463e-19,0.14445569974695247,0.06335672699363143,0.021989539105994455,0.0007005278066544978
